day; month; year; hour; minute; temperature;   humidity; dewpoint ;  barometer;  windspeed ;  gustspeed ;direction ; rainlastmin; dailyrain;  monthlyrain;   yearlyrain;  heatindex 
3;11;2011;12;17;13.9;85;11.4;989.0;3;7;108;0.0;3.9;4.6;865.1;13.9
3;11;2011;12;18;13.9;85;11.4;989.0;4;6;105;0.0;3.9;4.6;865.1;13.9
3;11;2011;12;19;13.9;85;11.4;989.0;3;5;119;0.0;3.9;4.6;865.1;13.9
3;11;2011;12;20;13.9;85;11.4;989.0;4;10;109;0.0;3.9;4.6;865.1;13.9
3;11;2011;12;21;13.9;85;11.4;989.0;6;10;111;0.0;3.9;4.6;865.1;13.9
3;11;2011;12;22;13.9;85;11.4;989.0;6;7;120;0.0;3.9;4.6;865.1;13.9
3;11;2011;12;23;13.9;84;11.2;989.0;4;7;109;0.0;3.9;4.6;865.1;13.9
3;11;2011;12;24;13.9;84;11.2;989.0;5;7;115;0.0;3.9;4.6;865.1;13.9
3;11;2011;12;25;13.9;84;11.2;989.0;4;6;113;0.0;3.9;4.6;865.1;13.9
3;11;2011;12;26;13.9;84;11.2;989.0;3;10;134;0.0;3.9;4.6;865.1;13.9
3;11;2011;12;27;13.9;84;11.2;989.0;6;10;124;0.0;3.9;4.6;865.1;13.9
3;11;2011;12;28;13.9;84;11.2;989.0;5;9;128;0.0;3.9;4.6;865.1;13.9
3;11;2011;12;29;13.9;83;11.1;988.9;3;7;111;0.0;3.9;4.6;865.1;13.9
3;11;2011;12;30;13.9;83;11.1;988.0;4;10;117;0.0;3.9;4.6;865.1;13.9
3;11;2011;12;31;14.0;83;11.1;988.0;5;7;113;0.0;3.9;4.6;865.1;14.0
3;11;2011;12;32;14.0;83;11.2;988.0;5;9;123;0.0;3.9;4.6;865.1;14.0
3;11;2011;12;33;14.0;82;11.0;988.0;5;7;116;0.0;3.9;4.6;865.1;14.0
3;11;2011;12;34;14.0;82;11.0;988.0;4;7;119;0.0;3.9;4.6;865.1;14.0
3;11;2011;12;35;14.0;82;11.0;988.0;4;9;109;0.0;3.9;4.6;865.1;14.0
3;11;2011;12;36;14.0;82;11.0;988.0;5;9;130;0.0;3.9;4.6;865.1;14.0
3;11;2011;12;37;14.0;82;11.0;988.0;4;5;128;0.0;3.9;4.6;865.1;14.0
3;11;2011;12;38;14.0;82;11.0;988.0;3;6;122;0.0;3.9;4.6;865.1;14.0
3;11;2011;12;39;14.0;82;11.0;988.0;4;10;112;0.0;3.9;4.6;865.1;14.0
3;11;2011;12;40;14.0;82;11.0;988.0;6;7;117;0.0;3.9;4.6;865.1;14.0
3;11;2011;12;41;14.0;82;11.0;988.0;6;11;131;0.0;3.9;4.6;865.1;14.0
3;11;2011;12;42;14.0;81;10.8;988.0;6;7;136;0.0;3.9;4.6;865.1;14.0
3;11;2011;12;43;14.0;81;10.8;988.0;4;7;125;0.0;3.9;4.6;865.1;14.0
3;11;2011;12;44;14.0;80;10.6;988.0;5;9;122;0.0;3.9;4.6;865.1;14.0
3;11;2011;12;45;14.0;80;10.6;988.0;5;10;126;0.0;3.9;4.6;865.1;14.0
3;11;2011;12;46;14.1;80;10.7;988.0;6;10;124;0.0;3.9;4.6;865.1;14.1
3;11;2011;12;47;14.1;79;10.5;988.0;5;7;124;0.0;3.9;4.6;865.1;14.1
3;11;2011;12;48;14.1;79;10.5;988.0;6;12;125;0.0;3.9;4.6;865.1;14.1
3;11;2011;12;49;14.1;79;10.5;988.0;6;10;124;0.0;3.9;4.6;865.1;14.1
3;11;2011;12;50;14.2;78;10.4;988.0;6;7;107;0.0;3.9;4.6;865.1;14.2
3;11;2011;12;51;14.2;78;10.4;988.0;5;11;114;0.0;3.9;4.6;865.1;14.2
3;11;2011;12;52;14.2;77;10.2;988.0;6;11;131;0.0;3.9;4.6;865.1;14.2
3;11;2011;12;53;14.2;77;10.2;988.0;6;9;118;0.0;3.9;4.6;865.1;14.2
3;11;2011;12;54;14.2;77;10.2;988.0;6;7;130;0.0;3.9;4.6;865.1;14.2
3;11;2011;12;55;14.2;76;10.0;988.0;5;10;123;0.0;3.9;4.6;865.1;14.2
3;11;2011;12;56;14.2;76;10.0;988.0;6;13;134;0.0;3.9;4.6;865.1;14.2
3;11;2011;12;57;14.2;76;10.0;988.0;5;7;137;0.0;3.9;4.6;865.1;14.2
3;11;2011;12;58;14.2;76;10.0;988.0;4;7;137;0.0;3.9;4.6;865.1;14.2
3;11;2011;12;59;14.2;75;9.8;988.0;5;11;119;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;0;14.2;75;9.8;988.0;4;7;125;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;1;14.2;75;9.8;988.0;5;10;103;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;2;14.2;74;9.6;988.0;5;11;128;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;3;14.2;74;9.6;988.0;6;7;124;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;4;14.2;74;9.6;988.0;5;8;111;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;5;14.2;73;9.4;988.0;5;7;123;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;6;14.2;73;9.4;988.0;4;7;121;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;7;14.2;73;9.4;988.0;5;7;119;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;8;14.2;73;9.4;988.0;5;7;123;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;9;14.2;73;9.4;988.0;5;10;106;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;10;14.2;73;9.4;988.0;5;7;104;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;11;14.2;73;9.4;988.0;4;5;105;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;12;14.2;72;9.2;988.0;3;5;100;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;13;14.2;72;9.2;988.0;2;5;97;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;14;14.2;72;9.2;988.1;3;6;90;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;15;14.2;72;9.2;989.0;4;6;83;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;16;14.2;72;9.2;989.0;3;5;91;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;17;14.2;72;9.2;989.0;4;7;89;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;18;14.2;72;9.2;989.0;4;7;83;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;19;14.2;73;9.4;989.0;4;7;83;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;20;14.2;73;9.4;989.0;4;5;78;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;21;14.2;73;9.4;989.0;3;5;89;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;22;14.2;73;9.4;989.0;2;5;84;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;23;14.2;74;9.6;989.0;2;5;81;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;24;14.2;74;9.6;989.0;3;5;85;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;25;14.2;74;9.6;989.0;2;4;80;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;26;14.2;74;9.6;989.0;2;5;80;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;27;14.1;74;9.5;989.0;3;5;87;0.0;3.9;4.6;865.1;14.1
3;11;2011;13;28;14.1;75;9.7;989.0;2;5;80;0.0;3.9;4.6;865.1;14.1
3;11;2011;13;29;14.1;75;9.7;989.0;3;5;131;0.0;3.9;4.6;865.1;14.1
3;11;2011;13;30;14.1;75;9.7;988.1;2;4;95;0.0;3.9;4.6;865.1;14.1
3;11;2011;13;31;14.1;75;9.7;988.0;2;4;91;0.0;3.9;4.6;865.1;14.1
3;11;2011;13;32;14.1;75;9.7;988.0;3;5;112;0.0;3.9;4.6;865.1;14.1
3;11;2011;13;33;14.1;75;9.7;988.0;3;5;109;0.0;3.9;4.6;865.1;14.1
3;11;2011;13;34;14.1;75;9.7;988.0;3;5;99;0.0;3.9;4.6;865.1;14.1
3;11;2011;13;35;14.1;75;9.7;988.0;3;5;98;0.0;3.9;4.6;865.1;14.1
3;11;2011;13;36;14.1;75;9.7;988.0;2;7;122;0.0;3.9;4.6;865.1;14.1
3;11;2011;13;37;14.1;75;9.7;988.0;3;5;120;0.0;3.9;4.6;865.1;14.1
3;11;2011;13;38;14.1;75;9.7;988.0;2;7;125;0.0;3.9;4.6;865.1;14.1
3;11;2011;13;39;14.1;74;9.5;988.0;4;7;117;0.0;3.9;4.6;865.1;14.1
3;11;2011;13;40;14.1;74;9.5;988.0;3;5;115;0.0;3.9;4.6;865.1;14.1
3;11;2011;13;41;14.1;74;9.5;988.0;3;7;117;0.0;3.9;4.6;865.1;14.1
3;11;2011;13;42;14.2;73;9.4;988.0;3;5;116;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;43;14.2;73;9.4;988.0;4;7;112;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;44;14.2;72;9.2;988.0;5;7;131;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;45;14.2;72;9.2;988.0;5;7;134;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;46;14.2;72;9.2;988.0;4;10;126;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;47;14.2;71;9.0;988.0;5;7;116;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;48;14.2;71;9.0;988.0;4;6;126;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;49;14.2;71;9.0;988.0;3;10;124;0.0;3.9;4.6;865.1;14.2
3;11;2011;13;50;14.3;71;9.1;988.0;5;7;129;0.0;3.9;4.6;865.1;14.3
3;11;2011;13;51;14.3;71;9.1;988.0;4;5;127;0.0;3.9;4.6;865.1;14.3
3;11;2011;13;52;14.3;71;9.1;988.0;3;7;122;0.0;3.9;4.6;865.1;14.3
3;11;2011;13;53;14.3;70;8.9;988.0;4;6;113;0.0;3.9;4.6;865.1;14.3
3;11;2011;13;54;14.3;70;8.9;988.0;3;5;88;0.0;3.9;4.6;865.1;14.3
3;11;2011;13;55;14.4;70;9.0;988.0;3;5;101;0.0;3.9;4.6;865.1;14.4
3;11;2011;13;56;14.4;70;9.0;988.0;4;7;99;0.0;3.9;4.6;865.1;14.4
3;11;2011;13;57;14.4;70;9.0;988.0;4;7;116;0.0;3.9;4.6;865.1;14.4
3;11;2011;13;58;14.4;70;9.0;988.0;4;7;119;0.0;3.9;4.6;865.1;14.4
3;11;2011;13;59;14.4;70;9.0;988.0;4;7;118;0.0;3.9;4.6;865.1;14.4
3;11;2011;14;0;14.4;70;9.0;988.0;3;5;128;0.0;3.9;4.6;865.1;14.4
3;11;2011;14;1;14.4;70;9.0;988.0;3;6;114;0.0;3.9;4.6;865.1;14.4
3;11;2011;14;2;14.4;70;9.0;988.0;3;7;107;0.0;3.9;4.6;865.1;14.4
3;11;2011;14;3;14.4;70;9.0;988.0;4;6;105;0.0;3.9;4.6;865.1;14.4
3;11;2011;14;4;14.5;70;9.0;988.0;3;7;93;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;5;14.5;70;9.1;988.0;4;7;104;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;6;14.5;70;9.1;988.0;3;5;106;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;7;14.5;70;9.1;988.0;2;5;101;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;8;14.5;70;9.1;988.0;3;5;111;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;9;14.5;70;9.1;988.0;1;2;120;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;10;14.5;70;9.1;988.0;2;7;139;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;11;14.5;70;9.1;988.0;3;7;144;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;12;14.5;70;9.1;988.0;2;2;147;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;13;14.5;70;9.1;988.0;1;5;190;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;14;14.5;70;9.1;988.0;1;2;176;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;15;14.5;70;9.1;988.0;1;4;160;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;16;14.5;70;9.1;988.0;1;5;154;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;17;14.5;70;9.1;988.0;2;4;167;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;18;14.5;69;8.9;988.0;3;7;148;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;19;14.5;68;8.7;988.0;5;7;142;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;20;14.5;66;8.2;988.0;4;7;146;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;21;14.5;64;7.8;988.0;3;5;150;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;22;14.6;64;7.9;988.0;3;4;146;0.0;3.9;4.6;865.1;14.6
3;11;2011;14;23;14.6;64;7.9;988.0;2;6;130;0.0;3.9;4.6;865.1;14.6
3;11;2011;14;24;14.6;63;7.6;988.0;3;6;119;0.0;3.9;4.6;865.1;14.6
3;11;2011;14;25;14.6;62;7.4;988.0;4;7;131;0.0;3.9;4.6;865.1;14.6
3;11;2011;14;26;14.6;62;7.4;988.0;4;5;151;0.0;3.9;4.6;865.1;14.6
3;11;2011;14;27;14.7;62;7.5;988.0;4;7;148;0.0;3.9;4.6;865.1;14.7
3;11;2011;14;28;14.7;62;7.5;988.0;4;7;133;0.0;3.9;4.6;865.1;14.7
3;11;2011;14;29;14.7;62;7.5;988.0;5;7;150;0.0;3.9;4.6;865.1;14.7
3;11;2011;14;30;14.7;62;7.5;988.0;5;7;126;0.0;3.9;4.6;865.1;14.7
3;11;2011;14;31;14.6;62;7.4;988.0;4;6;127;0.0;3.9;4.6;865.1;14.6
3;11;2011;14;32;14.7;62;7.5;988.0;3;9;143;0.0;3.9;4.6;865.1;14.7
3;11;2011;14;33;14.6;61;7.2;988.0;6;11;132;0.0;3.9;4.6;865.1;14.6
3;11;2011;14;34;14.6;60;6.9;988.0;6;9;137;0.0;3.9;4.6;865.1;14.6
3;11;2011;14;35;14.6;60;6.9;988.0;5;9;134;0.0;3.9;4.6;865.1;14.6
3;11;2011;14;36;14.6;60;6.9;988.0;5;10;125;0.0;3.9;4.6;865.1;14.6
3;11;2011;14;37;14.6;60;6.9;988.0;6;7;132;0.0;3.9;4.6;865.1;14.6
3;11;2011;14;38;14.6;60;6.9;988.0;3;5;120;0.0;3.9;4.6;865.1;14.6
3;11;2011;14;39;14.6;60;6.9;988.0;2;5;113;0.0;3.9;4.6;865.1;14.6
3;11;2011;14;40;14.5;60;6.9;988.0;4;10;112;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;41;14.5;60;6.8;988.0;4;5;122;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;42;14.5;60;6.8;988.0;3;7;107;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;43;14.5;61;7.1;988.0;5;10;123;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;44;14.5;62;7.3;988.0;4;5;127;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;45;14.5;62;7.3;988.0;3;7;119;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;46;14.4;62;7.2;988.0;4;7;105;0.0;3.9;4.6;865.1;14.4
3;11;2011;14;47;14.4;62;7.2;988.0;4;6;106;0.0;3.9;4.6;865.1;14.4
3;11;2011;14;48;14.4;62;7.2;988.0;4;7;113;0.0;3.9;4.6;865.1;14.4
3;11;2011;14;49;14.4;63;7.4;988.0;3;5;138;0.0;3.9;4.6;865.1;14.4
3;11;2011;14;50;14.4;63;7.4;988.0;3;6;135;0.0;3.9;4.6;865.1;14.4
3;11;2011;14;51;14.4;63;7.4;988.0;3;6;119;0.0;3.9;4.6;865.1;14.4
3;11;2011;14;52;14.5;64;7.8;988.0;4;10;129;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;53;14.4;64;7.7;988.0;5;6;144;0.0;3.9;4.6;865.1;14.4
3;11;2011;14;54;14.5;65;8.0;988.0;4;6;149;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;55;14.4;65;7.9;988.0;3;6;129;0.0;3.9;4.6;865.1;14.4
3;11;2011;14;56;14.4;65;7.9;988.0;4;9;129;0.0;3.9;4.6;865.1;14.4
3;11;2011;14;57;14.5;65;7.9;988.0;4;7;145;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;58;14.5;65;8.0;988.0;4;7;151;0.0;3.9;4.6;865.1;14.5
3;11;2011;14;59;14.5;66;8.2;988.0;4;10;140;0.0;3.9;4.6;865.1;14.5
3;11;2011;15;0;14.5;66;8.2;988.0;6;9;140;0.0;3.9;4.6;865.1;14.5
3;11;2011;15;1;14.5;66;8.2;988.0;6;9;139;0.0;3.9;4.6;865.1;14.5
3;11;2011;15;2;14.5;65;8.0;988.0;5;7;141;0.0;3.9;4.6;865.1;14.5
3;11;2011;15;3;14.5;66;8.2;988.0;5;7;135;0.0;3.9;4.6;865.1;14.5
3;11;2011;15;4;14.5;66;8.2;988.0;3;7;118;0.0;3.9;4.6;865.1;14.5
3;11;2011;15;5;14.6;66;8.3;988.0;3;10;131;0.0;3.9;4.6;865.1;14.6
3;11;2011;15;6;14.6;66;8.3;988.0;5;10;138;0.0;3.9;4.6;865.1;14.6
3;11;2011;15;7;14.6;66;8.3;988.0;5;10;137;0.0;3.9;4.6;865.1;14.6
3;11;2011;15;8;14.6;66;8.3;988.0;5;9;149;0.0;3.9;4.6;865.1;14.6
3;11;2011;15;9;14.6;66;8.3;988.0;5;13;147;0.0;3.9;4.6;865.1;14.6
3;11;2011;15;10;14.6;66;8.3;988.0;6;11;142;0.0;3.9;4.6;865.1;14.6
3;11;2011;15;11;14.6;66;8.3;988.0;6;12;149;0.0;3.9;4.6;865.1;14.6
3;11;2011;15;12;14.6;66;8.3;988.0;7;10;144;0.0;3.9;4.6;865.1;14.6
3;11;2011;15;13;14.6;66;8.3;988.0;6;10;136;0.0;3.9;4.6;865.1;14.6
3;11;2011;15;14;14.6;66;8.3;988.0;6;12;139;0.0;3.9;4.6;865.1;14.6
3;11;2011;15;15;14.6;66;8.3;988.0;7;11;137;0.0;3.9;4.6;865.1;14.6
3;11;2011;15;16;14.6;65;8.1;988.0;6;11;132;0.0;3.9;4.6;865.1;14.6
3;11;2011;15;17;14.6;65;8.1;988.0;6;7;132;0.0;3.9;4.6;865.1;14.6
3;11;2011;15;18;14.6;65;8.1;988.0;4;7;132;0.0;3.9;4.6;865.1;14.6
3;11;2011;15;19;14.6;65;8.1;988.0;4;9;131;0.0;3.9;4.6;865.1;14.6
3;11;2011;15;20;14.6;66;8.3;988.0;5;9;141;0.0;3.9;4.6;865.1;14.6
3;11;2011;15;21;14.5;66;8.2;988.0;5;9;128;0.0;3.9;4.6;865.1;14.5
3;11;2011;15;22;14.5;65;8.0;988.0;6;10;128;0.0;3.9;4.6;865.1;14.5
3;11;2011;15;23;14.5;65;8.0;988.0;6;10;138;0.0;3.9;4.6;865.1;14.5
3;11;2011;15;24;14.5;65;8.0;988.0;5;8;140;0.0;3.9;4.6;865.1;14.5
3;11;2011;15;25;14.5;65;8.0;988.0;4;5;138;0.0;3.9;4.6;865.1;14.5
3;11;2011;15;26;14.5;65;8.0;988.0;3;7;122;0.0;3.9;4.6;865.1;14.5
3;11;2011;15;27;14.5;65;8.0;988.0;5;8;123;0.0;3.9;4.6;865.1;14.5
3;11;2011;15;28;14.5;65;8.0;988.0;6;7;136;0.0;3.9;4.6;865.1;14.5
3;11;2011;15;29;14.5;65;8.0;988.0;5;7;121;0.0;3.9;4.6;865.1;14.5
3;11;2011;15;30;14.4;65;7.9;988.0;4;7;111;0.0;3.9;4.6;865.1;14.4
3;11;2011;15;31;14.4;65;7.9;988.0;4;7;137;0.0;3.9;4.6;865.1;14.4
3;11;2011;15;32;14.4;65;7.9;988.0;5;10;120;0.0;3.9;4.6;865.1;14.4
3;11;2011;15;33;14.4;65;7.9;988.0;4;10;128;0.0;3.9;4.6;865.1;14.4
3;11;2011;15;34;14.4;65;7.9;988.0;5;6;134;0.0;3.9;4.6;865.1;14.4
3;11;2011;15;35;14.4;65;7.9;988.0;4;7;115;0.0;3.9;4.6;865.1;14.4
3;11;2011;15;36;14.4;65;7.9;988.0;5;8;136;0.0;3.9;4.6;865.1;14.4
3;11;2011;15;37;14.4;65;7.9;988.0;5;7;130;0.0;3.9;4.6;865.1;14.4
3;11;2011;15;38;14.4;65;7.9;988.0;4;7;122;0.0;3.9;4.6;865.1;14.4
3;11;2011;15;39;14.3;65;7.8;988.0;4;9;123;0.0;3.9;4.6;865.1;14.3
3;11;2011;15;40;14.3;65;7.8;988.0;3;9;138;0.0;3.9;4.6;865.1;14.3
3;11;2011;15;41;14.3;66;8.0;988.0;4;7;126;0.0;3.9;4.6;865.1;14.3
3;11;2011;15;42;14.3;65;7.8;988.0;4;9;111;0.0;3.9;4.6;865.1;14.3
3;11;2011;15;43;14.3;65;7.8;988.0;5;10;141;0.0;3.9;4.6;865.1;14.3
3;11;2011;15;44;14.3;66;8.0;988.0;6;8;132;0.0;3.9;4.6;865.1;14.3
3;11;2011;15;45;14.3;66;8.0;988.0;5;9;139;0.0;3.9;4.6;865.1;14.3
3;11;2011;15;46;14.3;66;8.0;988.0;5;10;134;0.0;3.9;4.6;865.1;14.3
3;11;2011;15;47;14.3;66;8.0;988.0;5;12;127;0.0;3.9;4.6;865.1;14.3
3;11;2011;15;48;14.3;67;8.3;988.0;6;10;140;0.0;3.9;4.6;865.1;14.3
3;11;2011;15;49;14.3;67;8.3;988.0;6;12;126;0.0;3.9;4.6;865.1;14.3
3;11;2011;15;50;14.3;67;8.3;988.0;6;7;124;0.0;3.9;4.6;865.1;14.3
3;11;2011;15;51;14.3;68;8.5;988.0;6;12;143;0.0;3.9;4.6;865.1;14.3
3;11;2011;15;52;14.2;68;8.4;988.0;8;12;127;0.0;3.9;4.6;865.1;14.2
3;11;2011;15;53;14.2;68;8.4;988.0;7;10;137;0.0;3.9;4.6;865.1;14.2
3;11;2011;15;54;14.2;68;8.4;988.0;6;10;151;0.0;3.9;4.6;865.1;14.2
3;11;2011;15;55;14.2;68;8.4;988.0;7;10;150;0.0;3.9;4.6;865.1;14.2
3;11;2011;15;56;14.2;68;8.4;988.0;7;11;137;0.0;3.9;4.6;865.1;14.2
3;11;2011;15;57;14.2;68;8.4;988.0;7;11;146;0.0;3.9;4.6;865.1;14.2
3;11;2011;15;58;14.2;68;8.4;988.0;7;10;135;0.0;3.9;4.6;865.1;14.2
3;11;2011;15;59;14.2;68;8.4;988.0;6;11;126;0.0;3.9;4.6;865.1;14.2
3;11;2011;16;0;14.2;68;8.4;988.0;6;12;119;0.0;3.9;4.6;865.1;14.2
3;11;2011;16;1;14.2;68;8.4;988.0;7;11;134;0.0;3.9;4.6;865.1;14.2
3;11;2011;16;2;14.2;68;8.4;988.0;6;10;139;0.0;3.9;4.6;865.1;14.2
3;11;2011;16;3;14.2;68;8.4;988.0;6;10;129;0.0;3.9;4.6;865.1;14.2
3;11;2011;16;4;14.2;68;8.4;988.0;6;10;135;0.0;3.9;4.6;865.1;14.2
3;11;2011;16;5;14.2;69;8.6;988.0;5;10;112;0.0;3.9;4.6;865.1;14.2
3;11;2011;16;6;14.2;69;8.5;988.0;6;12;116;0.0;3.9;4.6;865.1;14.2
3;11;2011;16;7;14.1;69;8.5;988.0;7;12;126;0.0;3.9;4.6;865.1;14.1
3;11;2011;16;8;14.1;69;8.5;988.0;4;10;112;0.0;3.9;4.6;865.1;14.1
3;11;2011;16;9;14.1;69;8.5;988.0;6;10;113;0.0;3.9;4.6;865.1;14.1
3;11;2011;16;10;14.1;69;8.5;988.0;6;10;121;0.0;3.9;4.6;865.1;14.1
3;11;2011;16;11;14.1;69;8.5;988.0;6;11;112;0.0;3.9;4.6;865.1;14.1
3;11;2011;16;12;14.1;70;8.7;988.0;6;10;133;0.0;3.9;4.6;865.1;14.1
3;11;2011;16;13;14.1;70;8.7;988.0;5;10;120;0.0;3.9;4.6;865.1;14.1
3;11;2011;16;14;14.1;70;8.7;987.8;5;12;118;0.0;3.9;4.6;865.1;14.1
3;11;2011;16;15;14.0;70;8.6;987.0;6;9;118;0.0;3.9;4.6;865.1;14.0
3;11;2011;16;16;14.0;70;8.6;987.0;5;9;136;0.0;3.9;4.6;865.1;14.0
3;11;2011;16;17;14.0;70;8.6;987.0;5;7;121;0.0;3.9;4.6;865.1;14.0
3;11;2011;16;18;14.0;70;8.6;987.0;4;7;111;0.0;3.9;4.6;865.1;14.0
3;11;2011;16;19;14.0;70;8.6;987.0;5;7;125;0.0;3.9;4.6;865.1;14.0
3;11;2011;16;20;14.0;70;8.6;987.0;3;6;107;0.0;3.9;4.6;865.1;14.0
3;11;2011;16;21;14.0;70;8.6;987.0;3;10;100;0.0;3.9;4.6;865.1;14.0
3;11;2011;16;22;14.0;70;8.6;987.0;5;10;131;0.0;3.9;4.6;865.1;14.0
3;11;2011;16;23;14.0;70;8.6;987.0;4;9;120;0.0;3.9;4.6;865.1;14.0
3;11;2011;16;24;13.9;71;8.7;987.0;5;9;129;0.0;3.9;4.6;865.1;13.9
3;11;2011;16;25;13.9;71;8.7;987.0;4;7;132;0.0;3.9;4.6;865.1;13.9
3;11;2011;16;26;13.9;71;8.7;987.0;5;7;107;0.0;3.9;4.6;865.1;13.9
3;11;2011;16;27;13.9;71;8.7;987.0;4;10;117;0.0;3.9;4.6;865.1;13.9
3;11;2011;16;28;13.9;71;8.7;987.0;4;7;111;0.0;3.9;4.6;865.1;13.9
3;11;2011;16;29;13.9;71;8.7;987.0;5;7;113;0.0;3.9;4.6;865.1;13.9
3;11;2011;16;30;13.9;71;8.7;987.0;5;10;103;0.0;3.9;4.6;865.1;13.9
3;11;2011;16;31;13.9;71;8.7;987.0;5;10;113;0.0;3.9;4.6;865.1;13.9
3;11;2011;16;32;13.9;71;8.7;987.0;6;10;117;0.0;3.9;4.6;865.1;13.9
3;11;2011;16;33;13.9;71;8.7;987.0;6;10;113;0.0;3.9;4.6;865.1;13.9
3;11;2011;16;34;13.9;71;8.7;987.0;5;9;116;0.0;3.9;4.6;865.1;13.9
3;11;2011;16;35;13.9;71;8.7;987.0;5;7;103;0.0;3.9;4.6;865.1;13.9
3;11;2011;16;36;13.9;71;8.7;987.0;4;6;100;0.0;3.9;4.6;865.1;13.9
3;11;2011;16;37;13.9;71;8.7;987.0;4;7;113;0.0;3.9;4.6;865.1;13.9
3;11;2011;16;38;13.9;71;8.7;987.0;4;7;102;0.0;3.9;4.6;865.1;13.9
3;11;2011;16;39;13.8;71;8.7;987.0;5;7;110;0.0;3.9;4.6;865.1;13.8
3;11;2011;16;40;13.8;71;8.6;987.0;4;6;118;0.0;3.9;4.6;865.1;13.8
3;11;2011;16;41;13.8;72;8.8;987.0;3;6;125;0.0;3.9;4.6;865.1;13.8
3;11;2011;16;42;13.8;72;8.8;987.0;3;5;100;0.0;3.9;4.6;865.1;13.8
3;11;2011;16;43;13.8;72;8.8;987.0;4;9;128;0.0;3.9;4.6;865.1;13.8
3;11;2011;16;44;13.8;72;8.8;987.0;5;9;112;0.0;3.9;4.6;865.1;13.8
3;11;2011;16;45;13.8;72;8.8;987.0;6;11;111;0.0;3.9;4.6;865.1;13.8
3;11;2011;16;46;13.8;72;8.8;987.0;6;10;112;0.0;3.9;4.6;865.1;13.8
3;11;2011;16;47;13.7;72;8.8;987.0;4;7;108;0.0;3.9;4.6;865.1;13.7
3;11;2011;16;48;13.7;72;8.7;987.0;5;10;104;0.0;3.9;4.6;865.1;13.7
